datetime,energy_kwh,voltage_mean,intensity_mean,sub_meter_kitchen_kwh,sub_meter_laundry_kwh,sub_meter_climate_kwh,sub_meter_total_kwh,unmetered_kwh
2007-08-26,21.9151,239.95091666666667,4.012638888888889,1.541,3.645,5.658,10.844000000000001,11.071099999999998
2007-08-27,20.1955,239.92358333333334,3.6912499999999997,2.305,1.229,6.344,9.878,10.317499999999999
2007-08-28,16.616733333333332,239.54987500000001,2.996111111111111,1.038,2.468,5.483,8.989,7.627733333333332
2007-08-29,12.466533333333333,240.74499305555554,2.279583333333333,0.957,0.562,4.932,6.4510000000000005,6.015533333333332
2007-08-30,20.04096666666667,240.57317361111112,3.6043055555555554,3.822,2.58,4.221,10.623000000000001,9.417966666666668
2007-08-31,21.330366666666666,239.98570138888888,3.788472222222222,1.2,0.666,8.738,10.604,10.726366666666667
2007-09-01,28.3581,239.35574305555556,5.065416666666667,2.497,0.569,9.733,12.799,15.5591
2007-09-02,27.707800000000002,240.04533333333336,5.017222222222222,3.613,1.617,8.806,14.036,13.671800000000003
2007-09-03,17.315366666666666,239.62034722222222,3.1306944444444444,0.621,2.515,5.323,8.459,8.856366666666666
2007-09-04,26.415733333333332,239.65966666666665,4.755972222222223,2.928,3.501,9.821,16.25,10.165733333333332
2007-09-05,20.60953333333333,239.1481597222222,3.697638888888889,0.0,4.144,6.705,10.849,9.760533333333331
2007-09-06,15.024566666666667,239.3400486111111,2.752222222222222,0.0,3.888,3.461,7.349,7.675566666666667
2007-09-07,22.274933333333333,239.0317013888889,4.007222222222222,3.632,0.551,9.388,13.571,8.703933333333334
2007-09-08,24.495866666666664,239.73044444444446,4.391944444444444,3.339,1.801,9.164,14.303999999999998,10.191866666666666
2007-09-09,27.991699999999998,238.92214583333333,5.054027777777778,2.184,4.438,9.233,15.855,12.136699999999998
2007-09-10,18.622933333333332,239.3886597222222,3.36375,0.935,0.595,5.613,7.143000000000001,11.479933333333332
2007-09-11,16.392866666666666,240.07199305555554,2.9520833333333334,0.943,0.55,5.792,7.285,9.107866666666666
2007-09-12,21.462733333333333,240.01505555555556,3.86,0.0,3.217,7.755,10.972,10.490733333333333
2007-09-13,19.106366666666666,239.3098333333333,3.4644444444444447,1.175,2.523,3.853,7.551,11.555366666666666
2007-09-14,18.924500000000002,239.30189583333333,3.444722222222222,0.901,0.676,5.804,7.381,11.543500000000002
2007-09-15,18.2552,240.00197222222224,3.278194444444445,0.0,1.449,6.464,7.913,10.342199999999998
2007-09-16,27.537066666666664,239.56046527777778,4.96625,3.118,3.064,9.31,15.492,12.045066666666663
2007-09-17,24.353099999999998,239.21479861111112,4.413472222222222,6.651,0.926,6.279,13.856,10.497099999999998
2007-09-18,19.458666666666666,238.26067361111112,3.5127777777777776,1.888,2.029,5.425,9.341999999999999,10.116666666666667
2007-09-19,21.64473333333333,240.30520833333333,3.8833333333333333,0.0,2.743,7.937,10.68,10.964733333333331
2007-09-20,20.92553333333333,239.71498611111113,3.720972222222222,1.056,0.489,9.996,11.541,9.38453333333333
2007-09-21,20.646333333333335,239.38146527777778,3.732638888888889,3.13,2.745,6.316,12.190999999999999,8.455333333333336
2007-09-22,19.602866666666667,239.48303472222221,3.515138888888889,0.944,1.311,7.688,9.943,9.659866666666668
2007-09-23,23.632833333333334,239.50043055555554,4.28,2.831,1.929,7.382,12.142,11.490833333333335
2007-09-24,22.575499999999998,238.60060416666667,4.078749999999999,0.929,3.935,7.955,12.818999999999999,9.756499999999999
2007-09-25,29.405700000000003,238.0996111111111,5.206388888888889,0.916,2.253,9.82,12.989,16.416700000000002
2007-09-26,30.525,239.41785416666667,5.396944444444444,1.058,9.452,5.695,16.205,14.32
2007-09-27,23.209999999999997,239.56705555555556,4.0777777777777775,1.066,0.643,7.324,9.033,14.176999999999998
2007-09-28,28.008300000000002,239.46243055555558,4.994166666666667,0.996,3.722,9.952,14.67,13.338300000000002
2007-09-29,38.27536666666666,239.1401111111111,6.7931944444444445,4.085,7.457,8.19,19.732,18.543366666666664
2007-09-30,25.2715,240.0647847222222,4.452500000000001,1.405,0.582,10.225,12.212,13.0595
2007-10-01,28.682033333333333,239.23991666666666,5.0737499999999995,1.507,6.622,5.96,14.088999999999999,14.593033333333334
2007-10-02,36.647733333333335,238.49379166666665,6.474027777777778,0.508,8.022,12.815,21.345,15.302733333333336
2007-10-03,21.340899999999998,239.26106944444444,3.8,0.979,5.024,3.692,9.695,11.645899999999997
2007-10-04,25.307633333333335,239.2050763888889,4.454583333333334,2.4,0.444,9.71,12.554,12.753633333333335
2007-10-05,23.23486666666667,238.8271111111111,4.089722222222222,0.0,0.351,9.425,9.776,13.458866666666669
2007-10-06,29.270666666666667,238.38071527777777,5.167638888888889,4.84,0.347,9.666,14.853,14.417666666666667
2007-10-07,35.1019,238.8262777777778,6.207916666666667,2.498,8.255,10.886,21.639,13.462900000000001
2007-10-08,18.254033333333332,239.09654861111113,3.2311111111111113,0.0,0.42,5.082,5.502,12.752033333333333
2007-10-09,28.130966666666666,238.87914583333333,4.9823611111111115,2.034,2.147,9.29,13.470999999999998,14.659966666666667
2007-10-10,19.44953333333333,239.4211597222222,3.4886111111111116,1.863,2.117,3.345,7.325,12.124533333333332
2007-10-11,28.8741,238.4441527777778,5.1090277777777775,2.63,0.414,7.806,10.85,18.024099999999997
2007-10-12,31.908399999999997,238.48131250000003,5.667083333333333,1.02,5.028,11.659,17.707,14.201399999999996
2007-10-13,32.11213333333333,238.76540972222222,5.700694444444444,0.969,3.799,8.463,13.230999999999998,18.881133333333334
2007-10-14,34.3542,239.1010347222222,6.078749999999999,2.93,7.494,7.126,17.55,16.804199999999998
2007-10-15,21.1055,239.29270833333334,3.7219444444444445,1.061,0.339,7.654,9.054,12.051499999999999
2007-10-16,32.7407,238.86261805555554,5.823194444444444,0.0,7.871,9.876,17.747,14.993699999999997
2007-10-17,26.28216666666667,239.19213194444444,4.6369444444444445,1.065,0.453,8.968,10.486,15.796166666666668
2007-10-18,25.308833333333332,239.80028472222222,4.43375,1.162,0.317,9.864,11.343,13.965833333333332
2007-10-19,34.7608,239.65217361111112,6.103194444444445,1.299,3.124,11.648,16.070999999999998,18.689800000000005
2007-10-20,27.67076666666667,241.82481944444444,4.814722222222222,2.363,0.296,13.225,15.884,11.786766666666669
2007-10-21,32.36566666666667,241.49074305555555,5.701666666666666,3.712,4.357,7.313,15.382000000000001,16.983666666666668
2007-10-22,27.548266666666667,240.54540277777778,4.805833333333333,0.0,0.299,13.027,13.325999999999999,14.222266666666668
2007-10-23,32.66153333333333,241.23120833333334,5.719166666666667,1.067,5.214,10.68,16.961,15.700533333333333
2007-10-24,31.093933333333332,240.80827083333332,5.473194444444444,4.459,0.364,9.115,13.937999999999999,17.155933333333333
2007-10-25,30.898633333333333,240.47263194444446,5.413611111111111,1.478,2.433,7.385,11.296,19.602633333333333
2007-10-26,23.959466666666668,240.68085416666665,4.365833333333334,0.0,0.348,5.766,6.114,17.845466666666667
2007-10-27,29.761466666666667,240.20120833333334,5.309166666666666,1.374,4.856,8.949,15.179,14.582466666666667
2007-10-28,8.535966666666667,240.86605555555556,1.485277777777778,0.0,0.283,1.765,2.048,6.487966666666667
2007-10-29,9.090466666666666,241.19330555555555,1.5744444444444443,0.0,0.269,2.749,3.0180000000000002,6.072466666666665
2007-10-30,13.5168,240.62592361111112,2.3513888888888888,0.0,1.935,4.256,6.191000000000001,7.325799999999999
2007-10-31,21.386833333333335,240.33897916666666,3.7423611111111112,0.0,4.7,8.915,13.614999999999998,7.771833333333337
2007-11-01,8.270266666666666,240.93840277777778,1.4359722222222224,0.0,0.293,1.991,2.2840000000000003,5.9862666666666655
2007-11-02,24.060033333333333,239.3489861111111,4.202638888888889,1.346,2.115,12.245,15.706,8.354033333333334
2007-11-03,8.209166666666667,240.19050694444445,1.4343055555555557,0.0,0.282,1.936,2.218,5.9911666666666665
2007-11-04,24.761433333333333,240.20552083333334,4.384027777777778,0.0,4.387,7.068,11.454999999999998,13.306433333333334
2007-11-05,25.009866666666667,239.65911111111112,4.39625,1.265,0.397,6.583,8.245000000000001,16.764866666666666
2007-11-06,34.706300000000006,238.70195833333335,6.149861111111111,1.105,5.515,10.69,17.31,17.396300000000007
2007-11-07,30.745966666666668,239.5649097222222,5.481111111111111,5.042,0.301,6.374,11.716999999999999,19.02896666666667
2007-11-08,25.017666666666667,240.75264583333333,4.435,1.715,0.314,6.5,8.529,16.488666666666667
2007-11-09,36.1871,238.71543749999998,6.367222222222222,0.0,4.573,15.375,19.948,16.2391
2007-11-10,43.526666666666664,239.11040972222222,7.706944444444445,3.697,0.304,13.767,17.768,25.758666666666663
2007-11-11,31.452066666666667,240.26026388888891,5.540555555555556,3.445,0.32,6.024,9.789,21.663066666666666
2007-11-12,35.93576666666667,239.82559027777776,6.271944444444444,1.018,4.165,13.281,18.464,17.471766666666674
2007-11-13,36.90663333333334,241.12297916666668,6.4534722222222225,0.978,4.933,11.076,16.987000000000002,19.919633333333337
2007-11-14,34.13323333333333,239.9460277777778,5.9406944444444445,1.055,0.295,16.345,17.695,16.43823333333333
2007-11-15,24.866466666666668,239.98499305555558,4.396388888888889,1.606,0.571,7.503,9.68,15.186466666666668
2007-11-16,38.4959,240.9835138888889,6.718055555555556,1.991,4.66,13.564,20.215,18.2809
2007-11-17,43.50156666666667,240.6034236111111,7.598888888888888,2.588,2.199,14.99,19.777,23.724566666666668
2007-11-18,36.39763333333334,242.26045833333333,6.3476388888888895,5.201,2.097,7.066,14.364,22.033633333333338
2007-11-19,28.727566666666668,242.76635416666664,5.00625,1.089,0.253,10.75,12.092,16.63556666666667
2007-11-20,34.930933333333336,241.33882638888886,6.090416666666667,1.015,3.954,11.026,15.995000000000001,18.935933333333335
2007-11-21,29.250999999999998,241.4952048611111,5.120694444444444,1.1405,0.549,9.4705,11.16,18.090999999999998
2007-11-22,32.2063,241.5650486111111,5.65625,2.867,0.297,9.001,12.165,20.0413
2007-11-23,42.04363333333333,240.72236805555556,7.340694444444445,2.168,6.181,13.685,22.034,20.009633333333333
2007-11-24,31.6509,241.80274305555557,5.512638888888889,1.573,4.131,13.451,19.155,12.495899999999999
2007-11-25,23.259966666666667,242.66115972222224,4.086666666666667,3.556,0.279,5.678,9.513,13.746966666666667
2007-11-26,26.16193333333333,241.11649305555557,4.601388888888889,1.088,0.288,8.926,10.302,15.85993333333333
2007-11-27,46.68353333333334,241.32109722222222,8.15625,1.063,11.02,15.111,27.194000000000003,19.489533333333334
2007-11-28,27.415666666666667,242.89480555555556,4.775555555555556,1.182,0.769,7.81,9.761,17.654666666666667
2007-11-29,28.657633333333333,242.73200347222223,5.015694444444445,2.031,0.283,8.818,11.132,17.52563333333333
2007-11-30,38.86213333333333,243.48774999999998,6.757222222222222,0.0,7.941,13.601,21.542,17.32013333333333
2007-12-01,52.24903333333334,240.2660833333333,9.191527777777777,9.356,0.353,17.847,27.556,24.693033333333336
2007-12-02,49.10313333333333,240.73000694444445,8.618611111111111,2.09,6.915,10.636,19.641,29.462133333333334
2007-12-03,29.367666666666665,241.07959027777775,5.165555555555556,1.141,0.299,10.428,11.868,17.499666666666663
2007-12-04,34.4606,241.53597916666666,6.045138888888889,1.012,5.828,8.561,15.401,19.0596
2007-12-05,35.88533333333333,241.22788194444445,6.348194444444444,3.422,0.295,10.919,14.636000000000001,21.249333333333325
2007-12-06,41.46556666666667,239.7100972222222,7.337916666666667,4.751,0.318,11.908,16.977,24.488566666666667
2007-12-07,29.483600000000003,240.6710486111111,5.157916666666666,0.459,3.71,10.263,14.431999999999999,15.051600000000004
2007-12-08,36.89006666666667,239.55993055555555,6.508055555555556,1.133,2.354,12.283,15.77,21.12006666666667
2007-12-09,37.90973333333333,239.9150763888889,6.701527777777779,4.176,2.428,8.728,15.332,22.577733333333327
2007-12-10,29.312566666666665,241.90383333333335,5.174583333333333,1.102,0.278,8.281,9.661000000000001,19.651566666666664
2007-12-11,38.4184,241.4602361111111,6.7122222222222225,1.05,3.817,12.74,17.607,20.8114
2007-12-12,26.467699999999997,242.47632638888888,4.591111111111111,1.152,0.254,7.759,9.165000000000001,17.302699999999994
2007-12-13,30.79576666666667,241.82734027777778,5.419583333333334,1.103,1.448,8.911,11.462,19.33376666666667
2007-12-14,32.913466666666665,241.9859236111111,5.757777777777778,0.98,3.849,12.941,17.770000000000003,15.143466666666662
2007-12-15,45.6146,241.28064583333332,7.98,1.706,3.687,14.313,19.706,25.908600000000003
2007-12-16,46.036966666666665,242.6849861111111,7.992222222222222,3.41,2.281,12.929,18.62,27.416966666666664
2007-12-17,29.974933333333336,242.62617708333335,5.189930555555556,1.636,0.243,10.567,12.446,17.528933333333335
2007-12-18,43.7199,242.93998611111112,7.602083333333334,1.123,5.81,11.093,18.026,25.693900000000003
2007-12-19,36.60086666666667,242.70109722222224,6.334444444444444,1.233,2.658,11.679,15.57,21.030866666666668
2007-12-20,32.49596666666667,243.16793750000002,5.613333333333333,1.859,0.276,13.592,15.727,16.768966666666667
2007-12-21,33.04293333333333,242.88163194444445,5.713749999999999,1.191,0.2,12.251,13.642,19.40093333333333
2007-12-22,43.52106666666667,242.14553472222224,7.593472222222222,3.819,4.55,12.673,21.042,22.479066666666668
2007-12-23,40.1508,242.5579375,6.982777777777779,1.971,3.091,11.962,17.024,23.126799999999996
2007-12-24,37.6308,242.6504236111111,6.549722222222223,2.985,2.316,14.35,19.651,17.9798
2007-12-25,44.91613333333333,242.98086805555556,7.790972222222222,4.588,3.368,9.084,17.04,27.87613333333333
2007-12-26,43.00466666666667,242.39239583333332,7.426111111111111,1.109,2.773,9.48,13.362,29.64266666666667
2007-12-27,42.2033,242.1116111111111,7.395833333333333,4.122,1.49,7.96,13.572,28.6313
2007-12-28,51.8842,242.28447916666667,9.030555555555555,1.98,8.554,15.823,26.357,25.5272
2007-12-29,54.982600000000005,240.55066666666667,9.56,4.836,2.434,14.906,22.176000000000002,32.8066
2007-12-30,42.6486,242.0991736111111,7.465694444444445,3.595,3.597,13.485,20.677,21.971600000000002
2007-12-31,36.942366666666665,241.09479166666668,6.455,0.0,3.457,14.071,17.528,19.414366666666666
2008-01-01,45.99563333333333,241.0366736111111,7.978611111111111,2.461,2.739,12.355,17.555,28.44063333333333
2008-01-02,27.401766666666667,242.41745138888888,4.770416666666667,0.0,3.094,8.987,12.081,15.320766666666668
2008-01-03,25.168466666666667,243.0774583333333,4.401666666666666,1.13,0.846,6.671,8.647,16.52146666666667
2008-01-04,38.19753333333333,241.27338194444442,6.715138888888888,1.241,5.326,11.752,18.319000000000003,19.87853333333333
2008-01-05,36.38746666666667,238.82294444444443,6.446805555555556,2.113,0.286,14.591,16.99,19.39746666666667
2008-01-06,30.419733333333333,239.40729166666668,5.390138888888889,1.966,2.445,7.824,12.235,18.184733333333334
2008-01-07,28.26356666666667,240.74393750000002,4.915277777777778,1.288,0.282,10.294,11.864,16.39956666666667
2008-01-08,34.05916666666666,240.82180555555558,5.99,2.197,3.511,9.793,15.501,18.558166666666665
2008-01-09,29.807333333333336,241.2586388888889,5.231944444444444,1.162,0.284,8.963,10.408999999999999,19.398333333333337
2008-01-10,31.567933333333333,240.80713888888891,5.5945833333333335,1.307,0.285,9.992,11.584000000000001,19.983933333333333
2008-01-11,28.4303,240.41004861111108,4.963472222222222,1.261,0.29,7.997,9.548,18.8823
2008-01-12,47.8568,239.96018055555552,8.523888888888889,5.594,2.621,11.116,19.331,28.5258
2008-01-13,48.10175,239.74699652777778,8.45673611111111,6.5055,0.3415,9.3785,16.2255,31.876250000000002
2008-01-14,33.748866666666665,240.29900694444444,6.014583333333333,5.918,0.339,9.738,15.995000000000001,17.753866666666664
2008-01-15,44.781866666666666,240.7094861111111,7.891249999999999,0.782,6.883,14.512,22.177,22.604866666666666
2008-01-16,35.59753333333333,240.42214583333333,6.319583333333334,1.162,3.43,9.391,13.983,21.61453333333333
2008-01-17,26.2047,241.62799305555555,4.6450000000000005,1.007,0.35,8.657,10.014,16.1907
2008-01-18,36.449799999999996,239.93293055555554,6.432222222222222,1.034,0.846,14.983,16.863,19.586799999999997
2008-01-19,33.0051,239.60592361111114,5.828888888888889,2.521,6.054,8.015,16.59,16.4151
2008-01-20,29.00613333333333,239.94454166666668,5.148888888888889,1.775,0.38,4.94,7.095000000000001,21.911133333333332
2008-01-21,30.9833,239.56475,5.519027777777778,0.0,0.376,10.447,10.822999999999999,20.1603
2008-01-22,38.7503,240.09477777777778,6.92875,4.67,7.64,7.552,19.862,18.888300000000005
2008-01-23,31.3718,240.90704861111112,5.520277777777777,1.116,0.387,13.359,14.862,16.5098
2008-01-24,27.417033333333332,240.77922916666668,4.887916666666667,1.107,0.32,5.935,7.362,20.055033333333334
2008-01-25,37.330933333333334,240.70544444444445,6.544027777777777,0.0,2.421,11.409,13.83,23.500933333333336
2008-01-26,47.2498,239.76020833333334,8.366666666666667,4.925,0.311,15.606,20.842,26.4078
2008-01-27,39.6961,241.3036736111111,6.984861111111112,3.725,3.818,7.367,14.91,24.7861
2008-01-28,38.46993333333333,240.46677777777776,6.769583333333334,1.142,0.28,12.792,14.214,24.25593333333333
2008-01-29,44.6004,240.62310416666668,7.8422222222222215,1.487,6.199,11.077,18.762999999999998,25.837400000000002
2008-01-30,27.3441,241.61465277777776,4.826388888888889,0.0,0.261,7.261,7.522,19.8221
2008-01-31,32.56536666666667,241.88574999999997,5.793333333333333,1.165,0.267,9.437,10.869,21.69636666666667
2008-02-01,25.577533333333335,240.36027083333332,4.5176388888888885,0.336,0.28,7.241,7.856999999999999,17.720533333333336
2008-02-02,49.00745,240.28889930555556,8.656319444444446,6.2835,2.764,15.205,24.252499999999998,24.75495
2008-02-03,34.7428,240.34072222222224,6.135694444444444,2.319,4.435,8.452,15.206,19.536800000000003
2008-02-04,27.13563333333333,240.25520833333334,4.777222222222222,1.161,0.252,9.531,10.944,16.19163333333333
2008-02-05,41.2076,240.97691666666668,7.2105555555555565,1.098,7.803,13.717,22.618000000000002,18.589599999999997
2008-02-06,27.825666666666667,238.41371527777778,4.9336111111111105,2.114,0.356,8.428,10.898,16.927666666666667
2008-02-07,25.305166666666665,241.07054861111112,4.439305555555555,0.0,0.295,8.089,8.384,16.921166666666664
2008-02-08,32.5094,240.43311805555555,5.747222222222222,0.94,1.921,9.563,12.424,20.0854
2008-02-09,35.03793333333333,241.76450694444446,6.09,2.05,2.838,10.293,15.181,19.85693333333333
2008-02-10,36.411899999999996,241.2752013888889,6.396805555555555,2.562,2.955,10.128,15.645,20.766899999999996
2008-02-11,28.200266666666668,241.69219444444445,4.931805555555556,1.018,0.297,8.93,10.245,17.955266666666667
2008-02-12,33.12996666666667,239.50915277777779,5.847083333333333,2.009,1.856,12.138,16.003,17.126966666666668
2008-02-13,31.674966666666666,241.20309722222223,5.5801388888888885,2.53,3.615,7.568,13.713,17.96196666666667
2008-02-14,26.7437,240.76481944444447,4.68375,1.3,0.291,9.299,10.889999999999999,15.853700000000002
2008-02-15,33.42013333333333,241.89060416666663,5.78125,1.109,1.723,13.417,16.249,17.171133333333334
2008-02-16,39.1158,241.08755555555555,6.893888888888889,1.076,2.36,11.599,15.035,24.0808
2008-02-17,32.2228,242.46983333333333,5.654444444444445,3.182,2.257,6.049,11.488,20.7348
2008-02-18,25.240066666666667,242.06393055555554,4.37625,0.0,0.251,10.345,10.596,14.644066666666667
2008-02-19,35.448600000000006,241.01013194444445,6.219722222222222,1.881,4.711,11.2,17.792,17.656600000000005
2008-02-20,37.56316666666667,241.66968749999998,6.608333333333333,3.655,5.516,7.704,16.875,20.688166666666667
2008-02-21,27.230833333333333,240.7503888888889,4.788472222222222,0.0,0.307,8.523,8.83,18.40083333333333
2008-02-22,28.876066666666667,241.43576388888889,5.055277777777778,1.167,1.985,10.101,13.253,15.623066666666666
2008-02-23,30.608900000000002,239.6676111111111,5.411527777777778,1.684,2.25,10.074,14.008,16.600900000000003
2008-02-24,21.050133333333335,240.37779861111113,3.638888888888889,0.754,0.332,11.447,12.533,8.517133333333335
2008-02-25,8.408133333333334,239.77600694444445,1.4555555555555555,0.0,0.321,1.856,2.177,6.231133333333334
2008-02-26,8.452,239.5333263888889,1.4590277777777778,0.0,0.295,2.013,2.308,6.144
2008-02-27,9.445333333333334,239.5540208333333,1.6341666666666665,0.0,0.326,2.969,3.295,6.150333333333334
2008-02-28,8.4864,239.80427083333336,1.4669444444444446,0.0,0.281,2.028,2.309,6.1774
2008-02-29,22.222466666666666,238.03849305555556,3.872638888888889,0.0,3.773,8.062,11.834999999999999,10.387466666666667
2008-03-01,19.031266666666667,239.4315138888889,3.277638888888889,0.0,1.287,2.724,4.011,15.020266666666668
2008-03-02,19.370433333333335,239.74624305555557,3.425,0.0,5.244,2.565,7.808999999999999,11.561433333333335
2008-03-03,17.342499999999998,240.3519861111111,2.9775,0.0,2.207,1.755,3.9619999999999997,13.380499999999998
2008-03-04,27.8165,241.02641666666665,4.867638888888889,1.249,2.443,9.415,13.107,14.709500000000002
2008-03-05,33.95346666666667,241.06524305555556,5.970833333333333,1.145,9.797,5.529,16.471,17.48246666666667
2008-03-06,41.72013333333334,240.4292291666667,7.214583333333334,1.082,0.372,6.965,8.419,33.30113333333334
2008-03-07,31.049266666666664,240.81606944444445,5.441666666666666,1.235,3.471,9.033,13.739,17.310266666666664
2008-03-08,37.477666666666664,241.59095138888887,6.588333333333334,6.286,0.346,8.435,15.067,22.410666666666664
2008-03-09,26.007633333333334,240.74638194444444,4.591111111111111,2.607,0.333,4.155,7.095000000000001,18.912633333333332
2008-03-10,26.978099999999998,241.72734722222222,4.7125,2.009,0.368,8.66,11.036999999999999,15.941099999999999
2008-03-11,36.667366666666666,240.4241527777778,6.466944444444445,1.271,3.901,12.936,18.108,18.559366666666666
2008-03-12,29.570533333333334,241.05720833333334,5.1722222222222225,1.12,2.374,11.042,14.536,15.034533333333334
2008-03-13,27.92523333333333,240.802625,4.941666666666666,3.263,3.59,5.464,12.317,15.608233333333331
2008-03-14,36.836999999999996,240.62736805555554,6.44625,0.98,3.881,14.476,19.337,17.499999999999996
2008-03-15,26.271666666666665,240.19799305555554,4.6506944444444445,2.55,0.502,5.91,8.962,17.309666666666665
2008-03-16,30.032666666666668,241.29466666666667,5.298333333333334,2.394,0.566,11.286,14.245999999999999,15.786666666666669
2008-03-17,28.448633333333337,240.8052291666667,5.006944444444445,0.236,6.651,9.346,16.233,12.215633333333336
2008-03-18,31.959433333333333,241.9289861111111,5.571944444444445,1.156,4.019,12.544,17.719,14.240433333333332
2008-03-19,21.807466666666667,242.40221527777777,3.825555555555556,2.11,0.411,6.154,8.675,13.132466666666666
2008-03-20,20.887900000000002,241.76258333333334,3.6595833333333334,1.107,0.478,6.67,8.254999999999999,12.632900000000003
2008-03-21,34.4407,241.36990972222222,6.038194444444445,2.171,4.778,13.275,20.224,14.2167
2008-03-22,34.22526666666667,241.61215277777777,6.020277777777778,3.322,0.588,12.405,16.314999999999998,17.910266666666672
2008-03-23,38.76649999999999,242.65262500000003,6.790555555555556,6.279,2.112,13.878,22.269,16.497499999999995
2008-03-24,32.93783333333333,242.7059201388889,5.758611111111111,1.131,5.9885,7.026,14.1455,18.792333333333332
2008-03-25,33.5976,242.1382152777778,5.870555555555556,2.246,3.677,13.494,19.417,14.180599999999998
2008-03-26,27.224533333333333,242.8097986111111,4.763055555555556,2.547,3.831,7.547,13.925,13.299533333333333
2008-03-27,22.847033333333336,242.0955416666667,3.9608333333333334,0.0,0.356,9.022,9.378,13.469033333333336
2008-03-28,31.423733333333335,242.32334027777776,5.479027777777778,2.325,3.605,11.581,17.511,13.912733333333335
2008-03-29,41.185833333333335,241.2535486111111,7.209305555555555,5.153,0.375,17.24,22.767999999999997,18.417833333333338
2008-03-30,35.773199999999996,241.16375694444443,6.2775,5.045,1.315,9.769,16.128999999999998,19.644199999999998
2008-03-31,22.9595,242.72704166666668,4.005972222222223,1.091,0.411,9.387,10.889000000000001,12.070499999999997
2008-04-01,35.4842,241.61580555555557,6.202500000000001,1.079,6.657,14.515,22.251,13.2332
2008-04-02,28.194533333333332,238.66715972222224,5.007638888888889,1.106,3.674,7.989,12.769,15.425533333333332
2008-04-03,18.8126,240.69424305555557,3.2808333333333333,0.0,0.422,6.901,7.3229999999999995,11.4896
2008-04-04,27.19863333333333,241.33105555555554,4.726388888888889,2.133,0.775,13.246,16.154,11.04463333333333
2008-04-05,32.84603333333333,240.55802777777777,5.784861111111112,2.929,0.874,13.644,17.447,15.399033333333332
2008-04-06,28.271966666666668,241.14960416666665,4.946388888888889,1.124,2.615,7.552,11.291,16.980966666666667
2008-04-07,25.647299999999998,243.2283263888889,4.484166666666667,2.42,0.672,9.466,12.558,13.089299999999998
2008-04-08,44.29193333333333,242.06658333333334,7.6994444444444445,2.752,10.713,17.519,30.983999999999998,13.307933333333335
2008-04-09,20.314200000000003,242.31770833333334,3.5229166666666667,0.0,0.376,9.003,9.379,10.935200000000004
2008-04-10,24.6291,241.94904861111112,4.305416666666667,3.261,0.457,6.527,10.245000000000001,14.3841
2008-04-11,31.2944,240.758375,5.452638888888889,1.802,0.491,14.522,16.815,14.479399999999998
2008-04-12,46.666900000000005,241.0631736111111,8.218194444444444,7.076,2.499,15.225,24.799999999999997,21.866900000000008
2008-04-13,37.216433333333335,240.4233263888889,6.551805555555556,2.554,5.942,13.007,21.503,15.713433333333334
2008-04-14,26.493033333333333,242.31405555555554,4.604305555555555,0.0,0.425,11.197,11.622,14.871033333333333
2008-04-15,27.8401,241.23874305555555,4.909583333333334,1.174,3.998,9.874,15.046000000000001,12.794099999999998
2008-04-16,24.817733333333333,241.74438888888886,4.316111111111111,0.838,0.403,11.322,12.562999999999999,12.254733333333334
2008-04-17,23.264366666666668,241.40359722222223,4.104305555555555,1.719,0.417,8.638,10.774000000000001,12.490366666666667
2008-04-18,31.039833333333334,240.6415763888889,5.457638888888889,2.174,3.832,10.921,16.927,14.112833333333334
2008-04-19,37.56183333333333,241.14318055555555,6.636111111111111,4.319,2.457,14.722,21.497999999999998,16.063833333333335
2008-04-20,29.856966666666665,241.43287500000002,5.260555555555555,1.03,4.544,10.401,15.975,13.881966666666665
2008-04-21,19.4026,241.99249305555557,3.404166666666667,0.0,2.673,6.788,9.461,9.9416
2008-04-22,27.12793333333333,240.95971527777778,4.7725,0.971,5.093,10.603,16.667,10.46093333333333
2008-04-23,22.622133333333334,241.51134027777778,3.9675,1.38,0.492,8.406,10.278,12.344133333333334
2008-04-24,17.3962,240.60532638888887,3.0580555555555557,1.263,0.522,5.296,7.081,10.3152
2008-04-25,21.128899999999998,241.00715277777778,3.7,0.824,2.004,9.4,12.228,8.900899999999998
2008-04-26,15.052766666666667,240.79256249999997,2.634027777777778,0.0,0.634,3.586,4.22,10.832766666666668
2008-04-27,16.804,240.90728472222222,2.96375,0.693,0.588,5.488,6.769,10.034999999999998
2008-04-28,10.9842,240.97845833333332,1.9506944444444445,0.0,0.621,2.786,3.407,7.5771999999999995
2008-04-29,32.876933333333334,240.70690277777777,5.770694444444444,1.402,5.411,10.481,17.294,15.582933333333333
2008-04-30,18.362099999999998,241.43364583333334,3.218611111111111,1.057,0.59,6.653,8.299999999999999,10.0621
2008-05-01,9.600233333333334,241.4462638888889,1.7023611111111112,0.0,0.53,2.586,3.1159999999999997,6.484233333333334
2008-05-02,24.9628,241.64894444444442,4.377777777777778,3.114,0.584,8.687,12.385,12.577800000000002
2008-05-03,21.493333333333332,240.8336875,3.8009722222222218,0.996,0.541,6.535,8.072,13.421333333333333
2008-05-04,24.516166666666667,241.38047916666667,4.3625,2.196,2.872,5.464,10.532,13.984166666666667
2008-05-05,22.7822,240.73685416666666,3.997777777777778,1.008,0.378,10.197,11.582999999999998,11.199200000000001
